Latitude,Longitude,Type,Depth,Magnitude,Time,Area,Date,Year,Month,Day
38.297,142.373,Earthquake,29.0,9.1,05:46:24,,2011-03-11,2011,3,11
3.295,95.98200000000001,Earthquake,30.0,9.1,00:58:53,,2004-12-26,2004,12,26
-36.122,-72.898,Earthquake,22.9,8.8,06:34:12,,2010-02-27,2010,2,27
51.251000000000005,178.715,Earthquake,30.3,8.7,05:01:22,,1965-02-04,1965,2,4
2.327,93.06299999999999,Earthquake,20.0,8.6,08:38:37,,2012-04-11,2012,4,11
2.085,97.10799999999999,Earthquake,30.0,8.6,16:09:37,,2005-03-28,2005,3,28
-4.438,101.367,Earthquake,34.0,8.4,11:10:27,,2007-09-12,2007,9,12
-16.265,-73.641,Earthquake,33.0,8.4,20:33:14,,2001-06-23,2001,6,23
-31.5729,-71.6744,Earthquake,22.44,8.3,22:54:33,,2015-09-16,2015,9,16
54.891999999999996,153.221,Earthquake,598.1,8.3,05:44:49,,2013-05-24,2013,5,24
46.592,153.266,Earthquake,10.0,8.3,11:14:14,,2006-11-15,2006,11,15
41.815,143.91,Earthquake,27.0,8.3,19:50:06,,2003-09-25,2003,9,25
43.773,147.321,Earthquake,14.0,8.3,13:22:56,,1994-10-04,1994,10,4
-19.6097,-70.7691,Earthquake,25.0,8.2,23:46:47,,2014-04-01,2014,4,1
0.802,92.463,Earthquake,25.1,8.2,10:43:11,,2012-04-11,2012,4,11
-0.8909999999999999,136.952,Earthquake,33.0,8.2,05:59:31,,1996-02-17,1996,2,17
-13.841,-67.553,Earthquake,631.3,8.2,00:33:16,,1994-06-09,1994,6,9
-52.341,160.56799999999998,Earthquake,10.0,8.2,10:54:46,,1989-05-23,1989,5,23
40.86,143.435,Earthquake,29.9,8.2,00:49:02,,1968-05-16,1968,5,16
-2.608,125.95200000000001,Earthquake,20.0,8.2,00:11:17,,1965-01-24,1965,1,24
-15.489,-172.095,Earthquake,18.0,8.1,17:48:11,,2009-09-29,2009,9,29
-8.466000000000001,157.043,Earthquake,24.0,8.1,20:39:59,,2007-04-01,2007,4,1
46.243,154.524,Earthquake,10.0,8.1,04:23:21,,2007-01-13,2007,1,13
-49.312,161.345,Earthquake,10.0,8.1,14:59:04,,2004-12-23,2004,12,23
-62.876999999999995,149.52700000000002,Earthquake,10.0,8.1,03:12:25,,1998-03-25,1998,3,25
-4.817,153.172,Earthquake,40.0,8.1,01:23:22,,1971-07-26,1971,7,26
-10.665,-78.22800000000001,Earthquake,40.0,8.1,21:42:00,,1966-10-17,1966,10,17
-10.799000000000001,165.114,Earthquake,24.0,8.0,01:12:26,,2013-02-06,2013,2,6
-13.386,-76.60300000000001,Earthquake,39.0,8.0,23:40:58,,2007-08-15,2007,8,15
-20.187,-174.123,Earthquake,55.0,8.0,15:26:40,,2006-05-03,2006,5,3
-3.98,152.16899999999998,Earthquake,33.0,8.0,04:54:57,,2000-11-16,2000,11,16
19.055,-104.205,Earthquake,33.0,8.0,15:35:54,,1995-10-09,1995,10,9
-23.34,-70.294,Earthquake,45.6,8.0,05:11:24,,1995-07-30,1995,7,30
51.52,-174.77599999999998,Earthquake,33.0,8.0,22:47:11,,1986-05-07,1986,5,7
-33.135,-71.87100000000001,Earthquake,33.0,8.0,22:47:07,,1985-03-03,1985,3,3
18.19,-102.53299999999999,Earthquake,27.9,8.0,13:17:47,,1985-09-19,1985,9,19
-28.427,-177.657,Earthquake,33.0,8.0,16:47:34,,1976-01-14,1976,1,14
6.405,126.64,Earthquake,60.0,8.0,00:19:52,,1972-12-02,1972,12,2
-5.524,153.85,Earthquake,40.0,8.0,06:11:30,,1971-07-14,1971,7,14
-1.597,-72.532,Earthquake,644.8,8.0,17:08:05,,1970-07-31,1970,7,31
-4.5049,153.5216,Earthquake,94.54,7.9,10:51:10,,2016-12-17,2016,12,17
51.8486,178.7352,Earthquake,109.0,7.9,20:53:10,,2014-06-23,2014,6,23
36.281,141.111,Earthquake,42.6,7.9,06:15:40,,2011-03-11,2011,3,11
31.002,103.322,Earthquake,19.0,7.9,06:28:02,四川省,2008-05-12,2008,5,12
-2.625,100.84100000000001,Earthquake,35.0,7.9,23:49:04,,2007-09-12,2007,9,12
63.516999999999996,-147.444,Earthquake,4.9,7.9,22:12:41,,2002-11-03,2002,11,3
-4.721,102.087,Earthquake,33.0,7.9,16:28:26,,2000-06-04,2000,6,4
-13.802,97.45299999999999,Earthquake,10.0,7.9,14:44:13,,2000-06-18,2000,6,18
-7.1370000000000005,122.589,Earthquake,587.3,7.9,11:22:19,,1996-06-17,1996,6,17
0.7290000000000001,119.931,Earthquake,24.0,7.9,08:05:11,,1996-01-01,1996,1,1
51.56399999999999,-177.632,Earthquake,33.0,7.9,04:03:35,,1996-06-10,1996,6,10
44.663000000000004,149.3,Earthquake,33.0,7.9,18:01:09,,1995-12-03,1995,12,3
58.678999999999995,-142.786,Earthquake,10.0,7.9,19:23:20,,1987-11-30,1987,11,30
-12.525,165.916,Earthquake,33.0,7.9,19:42:23,,1980-07-17,1980,7,17
-1.679,136.04,Earthquake,5.0,7.9,05:17:51,,1979-09-12,1979,9,12
-11.085,118.464,Earthquake,33.0,7.9,06:08:55,,1977-08-19,1977,8,19
6.2620000000000005,124.023,Earthquake,33.0,7.9,16:11:07,,1976-08-16,1976,8,16
-6.59,155.054,Earthquake,49.0,7.9,14:37:40,,1975-07-20,1975,7,20
35.997,-17.649,Earthquake,33.0,7.9,09:11:52,,1975-05-26,1975,5,26
-9.183,-78.737,Earthquake,45.0,7.9,20:23:29,,1970-05-31,1970,5,31
41.43,142.864,Earthquake,25.0,7.9,10:39:02,,1968-05-16,1968,5,16
-10.6787,161.3214,Earthquake,40.0,7.8,17:38:46,,2016-12-08,2016,12,8
-42.7358,173.0499,Earthquake,15.22,7.8,11:02:56,,2016-11-13,2016,11,13
-4.9521,94.3299,Earthquake,24.0,7.8,12:49:48,,2016-03-02,2016,3,2
0.3819,-79.9218,Earthquake,20.59,7.8,23:58:37,,2016-04-16,2016,4,16
28.2305,84.7314,Earthquake,8.22,7.8,06:11:26,,2015-04-25,2015,4,25
27.8386,140.4931,Earthquake,664.0,7.8,11:23:02,,2015-05-30,2015,5,30
52.788000000000004,-132.101,Earthquake,14.0,7.8,03:04:09,,2012-10-28,2012,10,28
2.383,97.04799999999999,Earthquake,31.0,7.8,22:15:02,,2010-04-06,2010,4,6
-3.487,100.08200000000001,Earthquake,20.1,7.8,14:42:22,,2010-10-25,2010,10,25
-12.517000000000001,166.382,Earthquake,35.0,7.8,22:18:51,,2009-10-07,2009,10,7
-45.762,166.562,Earthquake,12.0,7.8,09:22:29,,2009-07-15,2009,7,15
-25.996,-177.514,Earthquake,152.5,7.8,07:28:21,,2007-12-09,2007,12,9
-19.987000000000002,-69.197,Earthquake,115.6,7.8,22:44:34,,2005-06-13,2005,6,13
51.146,178.65,Earthquake,33.0,7.8,06:43:07,,2003-11-17,2003,11,17
35.946,90.541,Earthquake,10.0,7.8,09:26:10,青海省,2001-11-14,2001,11,14
-5.496,151.781,Earthquake,33.0,7.8,21:01:56,,2000-11-17,2000,11,17
-5.233,153.102,Earthquake,30.0,7.8,07:42:17,,2000-11-16,2000,11,16
54.841,162.035,Earthquake,33.0,7.8,11:26:55,,1997-12-05,1997,12,5
-22.101,-176.77200000000002,Earthquake,167.3,7.8,09:53:18,,1997-10-14,1997,10,14
-10.477,112.835,Earthquake,18.4,7.8,18:17:34,,1994-06-02,1994,6,2
40.525,143.41899999999998,Earthquake,26.5,7.8,12:19:23,,1994-12-28,1994,12,28
12.982000000000001,144.80100000000002,Earthquake,59.3,7.8,08:34:25,,1993-08-08,1993,8,8
-8.48,121.896,Earthquake,27.7,7.8,05:29:26,,1992-12-12,1992,12,12
1.186,122.85700000000001,Earthquake,25.7,7.8,13:39:19,,1990-04-18,1990,4,18
56.953,-143.032,Earthquake,10.0,7.8,22:35:38,,1988-03-06,1988,3,6
-16.264,-172.467,Earthquake,33.0,7.8,15:56:39,,1975-12-26,1975,12,26
-24.894000000000002,-175.11900000000003,Earthquake,9.0,7.8,14:35:15,,1975-10-11,1975,10,11
-32.601,-71.07600000000001,Earthquake,60.3,7.8,03:03:20,,1971-07-09,1971,7,9
36.033,-10.613,Earthquake,10.0,7.8,02:40:32,,1969-02-28,1969,2,28
-12.091,166.55200000000002,Earthquake,55.0,7.8,18:23:09,,1966-12-31,1966,12,31
52.99,-167.739,Earthquake,45.0,7.8,20:58:40,,1965-07-02,1965,7,2
18.5429,145.5073,Earthquake,196.0,7.7,21:18:25,,2016-07-29,2016,7,29
-20.5709,-70.4931,Earthquake,22.4,7.7,02:43:13,,2014-04-03,2014,4,3
-60.2738,-46.4011,Earthquake,10.0,7.7,09:04:56,,2013-11-17,2013,11,17
26.951,65.5009,Earthquake,15.0,7.7,11:29:48,,2013-09-24,2013,9,24
28.033,61.996,Earthquake,80.0,7.7,10:44:20,,2013-04-16,2013,4,16
49.8,145.064,Earthquake,583.2,7.7,02:59:38,,2012-08-14,2012,8,14
38.058,144.59,Earthquake,18.6,7.7,06:25:50,,2011-03-11,2011,3,11
-13.005999999999998,166.51,Earthquake,45.0,7.7,22:03:14,,2009-10-07,2009,10,7
-0.414,132.885,Earthquake,17.0,7.7,19:43:51,,2009-01-03,2009,1,3
53.882,152.886,Earthquake,632.8,7.7,02:12:04,,2008-07-05,2008,7,5
-22.247,-69.89,Earthquake,40.0,7.7,15:40:51,,2007-11-14,2007,11,14
-9.283999999999999,107.419,Earthquake,20.0,7.7,08:19:27,,2006-07-17,2006,7,17
-21.695999999999998,-179.513,Earthquake,580.0,7.7,11:01:01,,2002-08-19,2002,8,19
-23.884,178.495,Earthquake,675.4,7.7,11:08:24,,2002-08-19,2002,8,19
13.049000000000001,-88.66,Earthquake,60.0,7.7,17:33:32,,2001-01-13,2001,1,13
23.419,70.232,Earthquake,16.0,7.7,03:16:40,,2001-01-26,2001,1,26
23.772,120.98200000000001,Earthquake,33.0,7.7,17:47:18,台湾省,1999-09-20,1999,9,20
-2.0709999999999997,124.891,Earthquake,33.0,7.7,14:10:32,,1998-11-29,1998,11,29
-12.584000000000001,166.676,Earthquake,33.0,7.7,12:02:26,,1997-04-21,1997,4,21
-14.993,-75.675,Earthquake,33.0,7.7,16:59:44,,1996-11-12,1996,11,12
-23.008000000000003,169.9,Earthquake,20.2,7.7,20:12:44,,1995-05-16,1995,5,16
-5.7989999999999995,154.178,Earthquake,30.1,7.7,10:27:29,,1995-08-16,1995,8,16
42.851000000000006,139.197,Earthquake,16.7,7.7,13:17:12,,1993-07-12,1993,7,12
11.742,-87.34,Earthquake,44.8,7.7,00:16:02,,1992-09-02,1992,9,2
15.679,121.17200000000001,Earthquake,25.1,7.7,07:26:35,,1990-07-16,1990,7,16
22.789,99.611,Earthquake,17.8,7.7,13:03:19,云南省,1988-11-06,1988,11,6
-28.116999999999997,-176.36700000000002,Earthquake,29.1,7.7,06:46:10,,1986-10-20,1986,10,20
-14.96,-173.085,Earthquake,25.0,7.7,09:29:32,,1981-09-01,1981,9,1
1.598,-79.358,Earthquake,24.0,7.7,07:59:03,,1979-12-12,1979,12,12
38.19,142.028,Earthquake,44.0,7.7,08:14:26,,1978-06-12,1978,6,12
16.01,-96.59100000000001,Earthquake,18.0,7.7,19:52:48,,1978-11-29,1978,11,29
-38.183,-73.232,Earthquake,6.0,7.7,14:27:39,,1975-05-10,1975,5,10
-7.104,155.15200000000002,Earthquake,44.0,7.7,19:54:28,,1975-07-20,1975,7,20
43.233000000000004,145.785,Earthquake,48.0,7.7,03:55:03,,1973-06-17,1973,6,17
3.752,124.221,Earthquake,330.8,7.7,16:41:04,,1972-06-11,1972,6,11
-3.1839999999999997,139.722,Earthquake,30.0,7.7,07:17:05,,1971-01-10,1971,1,10
2.388,128.49,Earthquake,115.0,7.7,21:15:56,,1966-09-08,1966,9,8
-25.494,-70.55,Earthquake,25.0,7.7,08:18:07,,1966-12-28,1966,12,28
-14.921,167.34,Earthquake,120.0,7.7,00:40:27,,1965-05-20,1965,5,20
-43.4029,-73.9395,Earthquake,38.0,7.6,14:22:27,,2016-12-25,2016,12,25
-10.5372,-70.9437,Earthquake,606.21,7.6,22:45:39,,2015-11-24,2015,11,24
-10.0598,-71.0184,Earthquake,620.56,7.6,22:50:54,,2015-11-24,2015,11,24
-11.2701,162.1481,Earthquake,22.56,7.6,20:14:39,,2014-04-12,2014,4,12
10.811,126.63799999999999,Earthquake,28.0,7.6,12:47:33,,2012-08-31,2012,8,31
10.085,-85.315,Earthquake,35.0,7.6,14:42:08,,2012-09-05,2012,9,5
-29.539,-176.34,Earthquake,17.0,7.6,19:03:18,,2011-07-06,2011,7,6
6.497000000000001,123.48,Earthquake,578.0,7.6,22:51:12,,2010-07-23,2010,7,23
-0.72,99.867,Earthquake,81.0,7.6,10:16:09,,2009-09-30,2009,9,30
-23.043000000000003,-174.66,Earthquake,31.0,7.6,18:17:40,,2009-03-19,2009,3,19
60.949,167.08900000000003,Earthquake,22.0,7.6,23:25:02,,2006-04-20,2006,4,20
-5.473,128.131,Earthquake,397.0,7.6,16:58:54,,2006-01-27,2006,1,27
-4.539,153.474,Earthquake,90.0,7.6,07:26:44,,2005-09-09,2005,9,9
34.539,73.58800000000001,Earthquake,26.0,7.6,03:50:41,,2005-10-08,2005,10,8
-60.532,-43.411,Earthquake,10.0,7.6,04:37:20,,2003-08-04,2003,8,4
-2.5980000000000003,68.382,Earthquake,10.0,7.6,20:27:51,,2003-07-15,2003,7,15
18.77,-104.104,Earthquake,24.0,7.6,02:06:35,,2003-01-22,2003,1,22
-3.302,142.945,Earthquake,13.0,7.6,18:44:24,,2002-09-08,2002,9,8
-1.757,134.297,Earthquake,10.0,7.6,10:50:21,,2002-10-10,2002,10,10
-17.543,-72.077,Earthquake,33.0,7.6,09:38:44,,2001-07-07,2001,7,7
22.338,143.73,Earthquake,126.5,7.6,11:00:23,,2000-03-28,2000,3,28
-1.105,123.573,Earthquake,26.0,7.6,04:21:16,,2000-05-04,2000,5,4
40.748000000000005,29.864,Earthquake,17.0,7.6,00:01:39,,1999-08-17,1999,8,17
-18.039,-178.41299999999998,Earthquake,562.5,7.6,23:28:07,,1994-03-09,1994,3,9
43.3,143.691,Earthquake,102.2,7.6,11:06:06,,1993-01-15,1993,1,15
45.533,151.02100000000002,Earthquake,24.7,7.6,08:43:13,,1991-12-22,1991,12,22
9.685,-83.073,Earthquake,10.0,7.6,21:56:52,,1991-04-22,1991,4,22
15.125,147.596,Earthquake,11.4,7.6,21:12:36,,1990-04-05,1990,4,5
-22.122,175.16299999999998,Earthquake,33.2,7.6,12:16:28,,1990-03-03,1990,3,3
8.337,126.729,Earthquake,24.4,7.6,18:43:45,,1989-12-15,1989,12,15
-10.366,160.819,Earthquake,34.0,7.6,04:38:26,,1988-08-10,1988,8,10
-24.388,-70.161,Earthquake,62.3,7.6,09:17:05,,1987-03-05,1987,3,5
17.802,-101.647,Earthquake,30.8,7.6,01:37:13,,1985-09-21,1985,9,21
-10.012,160.469,Earthquake,18.1,7.6,21:33:21,,1984-02-07,1984,2,7
-4.883,153.58100000000002,Earthquake,88.8,7.6,09:05:50,,1983-03-18,1983,3,18
-48.786,164.357,Earthquake,33.0,7.6,05:25:14,,1981-05-25,1981,5,25
17.813,-101.27600000000001,Earthquake,49.0,7.6,11:07:16,,1979-03-14,1979,3,14
44.244,148.862,Earthquake,33.0,7.6,19:47:51,,1978-03-24,1978,3,24
-16.695999999999998,-172.095,Earthquake,33.0,7.6,07:15:23,,1977-04-02,1977,4,2
53.113,173.497,Earthquake,10.0,7.6,08:43:39,,1975-02-02,1975,2,2
-12.265,-77.795,Earthquake,13.0,7.6,14:21:29,,1974-10-03,1974,10,3
56.724,-135.85299999999998,Earthquake,25.0,7.6,21:45:17,,1972-07-30,1972,7,30
55.958999999999996,163.269,Earthquake,27.5,7.6,08:29:57,,1971-12-15,1971,12,15
2.005,94.48899999999999,Earthquake,25.0,7.6,02:05:38,,1969-11-21,1969,11,21
4.569,127.306,Earthquake,60.0,7.6,10:29:41,,1969-01-30,1969,1,30
16.316,122.06700000000001,Earthquake,25.0,7.6,20:19:22,,1968-08-01,1968,8,1
1.514,126.234,Earthquake,23.0,7.6,02:07:06,,1968-08-10,1968,8,10
-15.860999999999999,167.092,Earthquake,30.0,7.6,22:31:51,,1965-08-11,1965,8,11
50.282,177.959,Earthquake,20.0,7.6,02:27:06,,1965-03-30,1965,3,30
-5.4624,151.8751,Earthquake,55.0,7.5,01:44:06,,2015-05-05,2015,5,5
36.5244,70.3676,Earthquake,231.0,7.5,09:09:43,,2015-10-26,2015,10,26
-4.7294,152.5623,Earthquake,41.0,7.5,23:48:31,,2015-03-29,2015,3,29
-6.7547,155.0241,Earthquake,43.37,7.5,13:28:01,,2014-04-19,2014,4,19
55.393,-134.65200000000002,Earthquake,10.0,7.5,08:58:19,,2013-01-05,2013,1,5
6.776,123.259,Earthquake,640.6,7.5,23:15:10,,2010-07-23,2010,7,23
7.881,91.936,Earthquake,35.0,7.5,19:26:50,,2010-06-12,2010,6,12
14.099,92.902,Earthquake,24.0,7.5,19:55:39,,2009-08-10,2009,8,10
22.013,142.668,Earthquake,260.0,7.5,13:38:58,,2007-09-28,2007,9,28
-5.859,107.419,Earthquake,280.0,7.5,17:05:05,,2007-08-08,2007,8,8
1.065,126.28200000000001,Earthquake,22.0,7.5,11:27:45,,2007-01-21,2007,1,21
-5.678,-76.398,Earthquake,115.0,7.5,01:55:38,,2005-09-26,2005,9,26
-8.152000000000001,124.868,Earthquake,10.0,7.5,21:26:41,,2004-11-11,2004,11,11
6.0329999999999995,124.249,Earthquake,31.0,7.5,21:16:09,,2002-03-05,2002,3,5
-4.102,123.90700000000001,Earthquake,33.0,7.5,03:28:44,,2001-10-19,2001,10,19
6.898,126.579,Earthquake,33.0,7.5,06:57:04,,2001-01-01,2001,1,1
16.059,-96.931,Earthquake,60.6,7.5,16:31:16,,1999-09-30,1999,9,30
-16.423,168.21400000000003,Earthquake,33.0,7.5,13:21:16,,1999-11-26,1999,11,26
22.305999999999997,125.30799999999999,Earthquake,33.0,7.5,23:30:22,,1998-05-03,1998,5,3
